Job Title,Job Ratings,time,JobStatus,Pros,Cons
Software engineer,5.0,"Oct 22, 2023","Current employee, more than 3 years",Stable company Conducive atmosphere Very good place to work,Growth is slow paced Tech stacks are older compared to other cloud companies
Technical cx apprentice,5.0,"Sep 27, 2023","Current employee, more than 3 years",Great company with amazing culture and easy for balancing normal life and work life together- great teams and everyone is super friendly,Sometimes I question how organised things are but everything always works out!
Senior software engineer,5.0,"Sep 29, 2023","Current employee, more than 1 year",Good salary and work-life balance,"A lot depends on a team that you are in and there is a lack of internal mobility for changing the team. Also, insufficient career opportunities"
Manager,3.0,"May 7, 2023",Former employee,- Work from home - Culture - Flexible timing,- Frequent changes in top management - Skillset - Project alignment is very poor
Technical lead,5.0,"Feb 23, 2023","Current employee, more than 5 years","The company with current CEO Chuck Robbins cares about everyone involved in their business. Meaning employees, partners, customers and overall society in general. An example is, during covid many companies were doing layoff, while Cisco was very transparent about the situation and offered employees many options how to deal with that with minimum layoffs, offered many additional days off and other support. Overall I had a great time at Cisco, where I had many opportunities to grow professionally and personally. Great salary and perks was part of the package.","Considering it's a large corporate company you can notice that sometimes, with regards to trainings, meetings an some older internal applications. Other then that all great."
Network support engineer,4.0,"Aug 14, 2023","Former employee, more than 1 year","Management is Great . The perks are Amazing as well.401k match , extra pay on weekends holidays.",The role has a poor work-life balance. Basically feels like a call center job
Business development manager,3.0,"Nov 25, 2023",Former employee,"Work life balance
Culture 
Fixable","Team 
Low salary
Work load"
Senior system architect,4.0,"Sep 25, 2023","Current employee, more than 10 years",Executives are transparent for the vision and direction Have a broad lineups which take lead in the industry,Technology is a Legacy even company is making an effort to adopt the new advanced technology
Software engineer,4.0,"Nov 2, 2023","Current employee, more than 3 years",the buyout went more smoothly than any other I've been part of,lots of bureaucracy to navigate
Customer project manager,4.0,"Nov 7, 2023",Current employee,"Fairly good compensation, good environment and culture",Not working directly with the company
Technical leader,4.0,"Nov 11, 2023",Current employee,work and life balance is good,a lot of politics in the company
Team leader - program management,5.0,"Nov 11, 2023","Current employee, more than 10 years","Amazing Benefits like transport, stock options",Too many late night meetings
Senior consultant,5.0,"Apr 20, 2023",Former employee,level of employee empowerment is great very good corporate culture exceptional level of help and support among employees (very rarely you get a no) exceptional communication tools for virtual and hybrid work ethical business practices inclusion and diversity has high priority,"processes are sometimes really missing corporate strategy is missing a bit the wow factor don't expect too much from your managers, your are self-run supported by peers very hard to impossible to work less than on a 100% plan"
Consulting engineer,4.0,"Oct 17, 2023","Current employee, more than 1 year",It has one of the best and balanced work culture with lot's of flexibility.,Sometimes you may feel you are getting money for doing nothing.😅
Anonymous employee,5.0,"Oct 19, 2023","Former employee, more than 1 year",Its people centric culture and freedom to be authentic self,Traffic - office is located in busy area
Sre engineer,5.0,"Oct 22, 2023","Current employee, more than 1 year",Work culture is the best,"pay is not too good, but still better than a lot"
Customer program manager,5.0,"Sep 10, 2023","Current employee, more than 10 years","Diversity, Inclusion, Flexibility, Benefits, great managers and teams",N/A but more people of color in management roles/women
Software engineer,1.0,"Jul 31, 2023","Current employee, more than 3 years",Cisco umbrella had a good culture and work life balance but not now. All the pros getting destroyed,"- leadership don’t trust any engineer. - leadership is very immature with taking decisions but definitely getting the results with fighting and harrasing the employees. - No new learning new managment is destroying cisco culture - you can not take sick leave and PTO, in short there is no such emergency greater then this management"
Service sales,5.0,"Aug 3, 2023","Current employee, more than 3 years","- Large organization, easy to move within roles and segments and there is so much to learn that you'll never be bored - Hybrid work environment, both work from home & office flexibility -International work environment with many possibilities for growth - Open door policy with management and upper management",- Nothing I dislike about working here!
Site reliability engineer,4.0,"Oct 22, 2023","Current employee, more than 1 year",- Company culture is amazing - Easy to learn from seniors,- Self learning is needed to a certain degree
Principal software engineer,5.0,"Oct 28, 2023","Current employee, more than 10 years",Good company culture and good work life balance,Meeting at night or early morning with India or china
Director of business development,3.0,"Feb 22, 2023","Current employee, more than 10 years",Fair comp. WLB can be good depending on org/leader. The culture and leadership principles preached by the C-Suite are ideal.,"The difference between the employee’s lived experience and the C-Suite’s talk track (supported by the company’s PR campaign around culture) has been increasing over the past 3yrs. Without its renowned culture, Cisco will not be able to retain or attract top talent. Top talent is less interested in political maneuvering to build a career and wants to work with other talented peers."
Account manager,2.0,"Aug 10, 2023","Former employee, more than 1 year",The team I was on was outstanding. Some of the most professional and successful sales people and engineers I've ever been around.,Management Pay Benefits Unattainable quotas
Software engineer,5.0,"Nov 1, 2023",Current employee,"Great tasks, great team, great benefits",It is great to work in such a good company
Technical consultant,5.0,"Nov 9, 2023","Current employee, less than 1 year","amazing work culture, Good opportunities for growth",Nothing to share till now
