Job Title,Job Ratings,time,JobStatus,Pros,Cons
Anonymous employee,4.0,"Oct 26, 2024","Current employee, more than 10 years","Great compensation, work life balance and hybrid/remote roles.",Very competitive and political. No stability.
Program manager,5.0,"Nov 3, 2024",Former employee,"- inclusive
- work-life balance
- people","- slow, corporate stasis
- bureaucracy and politics"
Anonymous employee,5.0,"Nov 7, 2024","Former employee, less than 1 year",great working atmosphere and team,no time for personal life
Sr program manager,5.0,"Oct 2, 2024","Current employee, more than 3 years","Growth mindset is practiced like a religion
Opportunity to work with some of the smartest people in the industry","Constant restructuring of the Organization
With the AI focus, Employee retention is not a priority"
Hardware engineer,4.0,"Oct 27, 2024",Current employee,"Good pay, lots of benefits, nice corporate enviroment",Lots of processes bogging down development. Managerial control
Software developer,4.0,"Nov 16, 2024",Former employee,"Work ethic
Employees
Food
Meetings","Boss
Time
Salary
Work
Job"
Account executive,4.0,"Nov 4, 2024",Former employee,"Room for growth, great management",Can be a little disorganized.
As2,4.0,"Nov 5, 2024",Current employee,"wlb really good
scope is good","too much politics
ic not valued"
Design engineer,4.0,"Nov 6, 2024","Current employee, more than 3 years",Lot's of opportunity to grow,Hard to manage work life balance
Analyst,3.0,"Nov 6, 2024",Current employee,"Good salary, good people and leaders","Long Hours, can be very stressful"
Senior incident response lead,3.0,"Apr 8, 2024","Current employee, more than 1 year","Medical, Dental, Vision free
Military Benefits (if your supervisor will support you)
Interesting and challenging work
Remote work in some cases.","Horrible work life balance
If you don't get along with your immediate supervisor it will be rough
Some people allowed to contribute very little or strait up refuse work. This means those that do work hard are stuck compensating for those who dont.
Not highest salary, but lots of bonus and stock *Potential*
Having a good relationship with immediate supervisor is critical to your rating, growth opportunities, bonuses, military support etc."
Sr. cloud solution architect,2.0,"Oct 1, 2024","Current employee, more than 5 years",The pay is great as long as you hit targets.,This role has become a sales role with technical deliveries just tacked on the side. The stress of chasing Azure spend is pushing me out.
Software engineer ii,5.0,"Sep 29, 2024","Current employee, more than 3 years","The WLB is extremely good, and you get top of the line pay in the DMV area.",Career mobility cannot be there sometimes. You just have to be on the right team.
Sales,4.0,"Oct 30, 2024",Former employee,They have great benefits and a good culture,not too many downsides to working here
Software engineer ii sde2,4.0,"Oct 30, 2024",Current employee,"good pay, benefits, remote environment",bad management. trying to sequze work from IC
Software engineer,5.0,"Nov 4, 2024",Current employee,Great pay great co workers,"Political correctness, no job security"
Technical specialist,4.0,"Oct 31, 2024","Former employee, more than 5 years",A wonderful company for professional growth.,Too much self service for noobs.
Software development engineer (sde),5.0,"Oct 31, 2024",Current employee,great place to work and grow your career,none that i can think of.
Product manager,4.0,"Oct 31, 2024",Current employee,"money of course, golden hand cuffs",Steve Balmer culture is back
Senior engineer,3.0,"Nov 8, 2024","Current employee, more than 3 years","Work life balance, good work",Low compensation and poor management
Product manager,4.0,"Nov 5, 2024",Former employee,"great mentorship, great for early career",big company so slow moving
Planner,4.0,"Nov 5, 2024",Current employee,"Great People, benefits are.among the bes",Work hours can really suck
Customer success manager (csm),4.0,"Nov 10, 2023","Former employee, more than 1 year","Microsoft has amazing products and services for enterprise customers, so many companies use them...creating a lot of opportunity. The culture as a strong learning mindset and encourages people to grow and try new roles, so it's always interesting and new.","Even if you're not in a sales role, you're expected to sell the latest stuff...even if your customers aren't there yet. Also, while the culture is very employee-oriented, encouraging, diverse, and focused on work life balance and wellness, it can be very stressful due to the demand to produce new sales. And they have their own internal language (and acronyms that have 12 different meanings) that takes a while to adapt to, on top of the fact that their products and features change so rapidly (including their product names) it's almost impossible to keep up. So be aware...onboarding is like waterskiing without skis; you get dragged while hanging on for dear life."
Technical support engineer,5.0,"Oct 29, 2024",Current employee,"Great employer, love the work i do",PTO is nice but i want more
Senior consultant,3.0,"Oct 29, 2024","Current employee, more than 1 year",Alot of work from home or remote opportunities,Sometimes get a little lonely without team interaction
Data entry clerk,4.0,"Oct 15, 2024","Former employee, more than 1 year",Encourages innovation and creativity while fostering a supportive environment where employees are empowered to share their ideas.,"Bureaucracy, slow decision-making, and excessive meetings"
Software engineer 2,5.0,"Oct 26, 2024",Current employee,"Good wlb, great culture and good people","Not so good pay, career progression might feel alow"
Sales engineer,5.0,"Oct 27, 2024",Current employee,Good perks and good benefits overall,Nothing as such that I can think of.
Associate solution architect,4.0,"Oct 30, 2024",Former employee,I don't have nothing to share really,"I'd rather not share, Thank you"
Senior consultant,1.0,"Nov 15, 2024","Current employee, more than 10 years",WLB is in only in written word.,PTO was established to allow managers to decide if staff has warrant time off.
Pm lead,2.0,"Aug 11, 2023","Current employee, more than 10 years","There are still many good things about Microsoft. The compensation is fairly high (though not the highest), and the benefits are good overall. Many of my colleagues are smart, positive, helpful people.","The phrase ""do more with less"" is once again becoming toxic at Microsoft. First, it was do more with less, because Microsoft has been laying off people right and left — many of them totally unnecessarily. The work still needs to be done, but they just cut the teams doing it. My team was cut by 60% even though there is more work than before. Then, it was do more with less compensation, when Microsoft decided not to give raises to full-time employees (during high inflation, let's call this what it is: a pay cut). The, it was do more with less as Microsoft is reducing its budget for morale, equipment, travel, vendors, everything really. WLB has gotten worse. Compensation has gotten worse. Culture has gotten worse. Morale is the lowest I've seen in over a decade. And leadership appears not to care; worse, even to be daring people to complain, daring them to leave. It's not good lately."
